month,salary,region_name
2022-06-01,64450.0,Приморский край
2022-07-01,62652.0,Приморский край
2022-08-01,57955.0,Приморский край
2022-09-01,59690.0,Приморский край
2022-10-01,62057.0,Приморский край
2022-11-01,61693.0,Приморский край
2022-12-01,87827.0,Приморский край
2023-01-01,61617.0,Приморский край
2023-02-01,61214.0,Приморский край
2023-03-01,65558.0,Приморский край
2023-04-01,65748.0,Приморский край
2023-05-01,69736.0,Приморский край
2023-06-01,72776.0,Приморский край
2023-07-01,69707.0,Приморский край
2023-08-01,66211.0,Приморский край
2023-09-01,67093.0,Приморский край
2023-10-01,70428.0,Приморский край
2023-11-01,72141.0,Приморский край
2023-12-01,102699.9,Приморский край
2024-01-01,72054.2,Приморский край
2024-02-01,71585.8,Приморский край
2024-03-01,76668.4,Приморский край
2024-04-01,76890.7,Приморский край
2024-05-01,81558.0,Приморский край
2024-06-01,85113.9,Приморский край
2024-07-01,81522.1,Приморский край
2024-08-01,77429.7,Приморский край
2024-09-01,78459.5,Приморский край
2024-10-01,82358.9,Приморский край
2024-11-01,84360.2,Приморский край
2022-01-01,59385.0,Хабаровский край
2022-02-01,56763.0,Хабаровский край
2022-03-01,60395.0,Хабаровский край
2022-04-01,62496.0,Хабаровский край
2022-05-01,63105.0,Хабаровский край
2022-06-01,66500.0,Хабаровский край
2022-07-01,64037.0,Хабаровский край
2022-08-01,60134.0,Хабаровский край
2022-09-01,62202.0,Хабаровский край
2022-10-01,65561.0,Хабаровский край
2022-11-01,64590.0,Хабаровский край
2022-12-01,86282.0,Хабаровский край
2023-01-01,64690.0,Хабаровский край
2023-02-01,64952.0,Хабаровский край
2023-03-01,67965.0,Хабаровский край
2023-04-01,67966.0,Хабаровский край
2023-05-01,74795.0,Хабаровский край
2023-06-01,75483.0,Хабаровский край
2023-07-01,72138.0,Хабаровский край
2023-08-01,68922.0,Хабаровский край
2023-09-01,69592.0,Хабаровский край
2023-10-01,73052.0,Хабаровский край
2023-11-01,72883.0,Хабаровский край
2023-12-01,97357.1,Хабаровский край
2024-01-01,72998.4,Хабаровский край
2024-02-01,73297.7,Хабаровский край
2024-03-01,76698.7,Хабаровский край
2024-04-01,76698.7,Хабаровский край
2024-05-01,84406.9,Хабаровский край
2024-06-01,85183.4,Хабаровский край
2024-07-01,81409.8,Хабаровский край
2024-08-01,77778.9,Хабаровский край
2024-09-01,78533.4,Хабаровский край
2024-10-01,82436.5,Хабаровский край
2024-11-01,82246.9,Хабаровский край
2022-01-01,59579.0,Амурская область
2022-02-01,57893.0,Амурская область
2022-03-01,64584.0,Амурская область
2022-04-01,63468.0,Амурская область
2022-05-01,67992.0,Амурская область
2022-06-01,67142.0,Амурская область
2022-07-01,63731.0,Амурская область
2022-08-01,63326.0,Амурская область
2022-09-01,63737.0,Амурская область
2022-10-01,63394.0,Амурская область
2022-11-01,64544.0,Амурская область
2022-12-01,91683.0,Амурская область
2023-01-01,64568.0,Амурская область
2023-02-01,61570.0,Амурская область
2023-03-01,66981.0,Амурская область
2023-04-01,67399.0,Амурская область
2023-05-01,72416.0,Амурская область
2023-06-01,74346.0,Амурская область
2023-07-01,71158.0,Амурская область
2023-08-01,70609.0,Амурская область
2023-09-01,71625.0,Амурская область
2023-10-01,74998.0,Амурская область
2023-11-01,76876.0,Амурская область
2023-12-01,109202.4,Амурская область
2024-01-01,76911.3,Амурская область
2024-02-01,73342.6,Амурская область
2024-03-01,79789.4,Амурская область
2024-04-01,80284.1,Амурская область
2024-05-01,86257.2,Амурская область
2024-06-01,88560.3,Амурская область
2024-07-01,84761.1,Амурская область
2024-08-01,84108.4,Амурская область
2024-09-01,85319.6,Амурская область
2024-10-01,89338.2,Амурская область
2024-11-01,91571.7,Амурская область
2022-01-01,93100.0,Магаданская область
2022-02-01,109110.0,Магаданская область
2022-03-01,115916.0,Магаданская область
2022-04-01,119797.0,Магаданская область
2022-05-01,123813.0,Магаданская область
2022-06-01,118894.0,Магаданская область
2022-07-01,115586.0,Магаданская область
2022-08-01,106066.0,Магаданская область
2022-09-01,109566.0,Магаданская область
2022-10-01,112280.0,Магаданская область
2022-11-01,147021.0,Магаданская область
2022-12-01,156733.0,Магаданская область
2023-01-01,107046.0,Магаданская область
2023-02-01,116241.0,Магаданская область
2023-03-01,126431.0,Магаданская область
2023-04-01,125054.0,Магаданская область
2023-05-01,134447.0,Магаданская область
2023-06-01,131123.0,Магаданская область
2023-07-01,124968.0,Магаданская область
2023-08-01,118851.0,Магаданская область
2023-09-01,124937.0,Магаданская область
2023-10-01,129655.0,Магаданская область
2023-11-01,168620.0,Магаданская область
2023-12-01,179765.8,Магаданская область
2024-01-01,122780.0,Магаданская область
2024-02-01,133326.8,Магаданская область
2024-03-01,145019.6,Магаданская область
2024-04-01,143438.9,Магаданская область
2024-05-01,154211.2,Магаданская область
2024-06-01,150402.2,Магаданская область
2024-07-01,143348.3,Магаданская область
2024-08-01,136338.6,Магаданская область
2024-09-01,143319.1,Магаданская область
2024-10-01,148736.6,Магаданская область
2024-11-01,193431.9,Магаданская область
2022-01-01,104989.0,Сахалинская область
2022-02-01,93445.0,Сахалинская область
2022-03-01,99009.0,Сахалинская область
2022-04-01,96968.0,Сахалинская область
2022-05-01,105614.0,Сахалинская область
2022-06-01,104537.0,Сахалинская область
2022-07-01,102879.0,Сахалинская область
2022-08-01,102797.0,Сахалинская область
2022-09-01,101872.0,Сахалинская область
2022-10-01,100144.0,Сахалинская область
2022-11-01,97646.0,Сахалинская область
2022-12-01,127032.0,Сахалинская область
2023-01-01,121534.0,Сахалинская область
2023-02-01,104417.0,Сахалинская область
2023-03-01,105878.0,Сахалинская область
2023-04-01,106353.0,Сахалинская область
2023-05-01,113221.0,Сахалинская область
2023-06-01,113298.0,Сахалинская область
2023-07-01,116532.0,Сахалинская область
2023-08-01,107046.0,Сахалинская область
2023-09-01,105976.0,Сахалинская область
2023-10-01,111100.0,Сахалинская область
2023-11-01,109923.0,Сахалинская область
2023-12-01,142998.8,Сахалинская область
2024-01-01,136807.0,Сахалинская область
2024-02-01,117544.6,Сахалинская область
2024-03-01,119190.2,Сахалинская область
2024-04-01,119726.6,Сахалинская область
2024-05-01,127460.9,Сахалинская область
2024-06-01,127550.1,Сахалинская область
2024-07-01,131185.3,Сахалинская область
2024-08-01,120506.8,Сахалинская область
2024-09-01,119301.7,Сахалинская область
2024-10-01,125075.9,Сахалинская область
2024-11-01,123750.1,Сахалинская область
2022-01-01,48657.0,Еврейская автономная область
2022-02-01,47761.0,Еврейская автономная область
2022-03-01,51351.0,Еврейская автономная область
2022-04-01,56899.0,Еврейская автономная область
2022-05-01,56083.0,Еврейская автономная область
2022-06-01,58329.0,Еврейская автономная область
2022-07-01,56987.0,Еврейская автономная область
2022-08-01,54085.0,Еврейская автономная область
2022-09-01,54264.0,Еврейская автономная область
2022-10-01,56397.0,Еврейская автономная область
2022-11-01,55519.0,Еврейская автономная область
2022-12-01,76271.0,Еврейская автономная область
2023-01-01,55930.0,Еврейская автономная область
2023-02-01,56571.0,Еврейская автономная область
2023-03-01,61255.0,Еврейская автономная область
2023-04-01,63200.0,Еврейская автономная область
2023-05-01,65559.0,Еврейская автономная область
2023-06-01,66637.0,Еврейская автономная область
2023-07-01,64927.0,Еврейская автономная область
2023-08-01,60843.0,Еврейская автономная область
2023-09-01,62576.0,Еврейская автономная область
2023-10-01,65917.0,Еврейская автономная область
2023-11-01,66974.0,Еврейская автономная область
2023-12-01,92008.9,Еврейская автономная область
2024-01-01,67470.1,Еврейская автономная область
2024-02-01,68246.0,Еврейская автономная область
2024-03-01,73896.8,Еврейская автономная область
2024-04-01,76246.7,Еврейская автономная область
2024-05-01,79090.7,Еврейская автономная область
2024-06-01,80387.8,Еврейская автономная область
2024-07-01,78321.8,Еврейская автономная область
2024-08-01,73395.4,Еврейская автономная область
2024-09-01,75487.2,Еврейская автономная область
2024-10-01,79518.2,Еврейская автономная область
2024-11-01,80790.5,Еврейская автономная область
2022-01-01,120769.0,Чукотский автономный округ
2022-02-01,128625.0,Чукотский автономный округ
2022-03-01,136167.0,Чукотский автономный округ
2022-04-01,148150.0,Чукотский автономный округ
2022-05-01,142466.0,Чукотский автономный округ
2022-06-01,139001.0,Чукотский автономный округ
2022-07-01,143872.0,Чукотский автономный округ
2022-08-01,131051.0,Чукотский автономный округ
2022-09-01,133231.0,Чукотский автономный округ
2022-10-01,134534.0,Чукотский автономный округ
2022-11-01,142617.0,Чукотский автономный округ
2022-12-01,193945.0,Чукотский автономный округ
2023-01-01,137636.0,Чукотский автономный округ
2023-02-01,139260.0,Чукотский автономный округ
2023-03-01,154915.0,Чукотский автономный округ
2023-04-01,160859.0,Чукотский автономный округ
2023-05-01,165540.0,Чукотский автономный округ
2023-06-01,167761.0,Чукотский автономный округ
2023-07-01,157220.0,Чукотский автономный округ
2023-08-01,141412.0,Чукотский автономный округ
2023-09-01,143216.0,Чукотский автономный округ
2023-10-01,157340.0,Чукотский автономный округ
2023-11-01,157777.0,Чукотский автономный округ
2023-12-01,214560.9,Чукотский автономный округ
2024-01-01,152273.9,Чукотский автономный округ
2024-02-01,154070.7,Чукотский автономный округ
2024-03-01,171388.2,Чукотский автономный округ
2024-04-01,177969.5,Чукотский автономный округ
2024-05-01,183148.4,Чукотский автономный округ
2024-06-01,185602.6,Чукотский автономный округ
2024-07-01,173946.8,Чукотский автономный округ
2024-08-01,156465.1,Чукотский автономный округ
2024-09-01,158467.9,Чукотский автономный округ
2024-10-01,174092.8,Чукотский автономный округ
2024-11-01,174580.3,Чукотский автономный округ
